"","phase","block","trial","itemtype","category","token","distortion","response","correct","rt","dot1x","dot1y","dot2x","dot2y","dot3x","dot3y","dot4x","dot4y","dot5x","dot5y","dot6x","dot6y","dot7x","dot7y","dot8x","dot8y","dot9x","dot9y","ID","condition"
"7873",1,4,4,1,1,29,3,3,0,1977,9,-5,11,-4,-9,8,5,16,-5,-13,0,3,-5,-2,5,-5,0,-6,23,3
"7874",1,4,5,1,1,32,3,1,1,4007,5,-4,7,1,-1,14,-1,18,5,-13,-4,-3,-11,-4,3,-3,11,-3,23,3
"7875",1,4,6,1,3,33,3,3,1,2867,15,-3,-5,-8,14,2,8,-11,13,6,12,-3,0,-9,2,0,8,5,23,3
"7876",1,4,7,1,2,34,3,1,0,1614,-10,1,-8,19,7,-3,-16,-6,-7,-16,-4,0,3,6,-11,-12,-5,4,23,3
"7877",1,4,8,1,2,36,3,1,0,2026,-17,-17,-15,8,9,-19,-16,5,-9,-16,-5,-1,9,11,-11,-13,-12,-4,23,3
"7878",1,4,9,1,3,31,3,3,1,6021,11,-3,-11,0,16,3,-4,-1,10,4,8,2,8,-1,3,-1,8,10,23,3
"7879",1,4,10,1,3,35,3,3,1,754,6,-7,-7,-7,19,4,2,-1,7,8,9,4,2,-10,0,0,13,-1,23,3
"7880",1,4,11,1,1,34,3,1,1,800,3,-1,10,-4,-10,24,2,13,5,-15,-8,13,-8,1,4,-3,5,-22,23,3
"7881",1,4,12,1,1,36,3,1,1,1180,2,-5,10,0,-4,13,12,13,5,-15,9,-7,-8,1,6,-6,7,-14,23,3
"7882",1,4,13,1,3,28,3,3,1,2282,12,-2,-3,-3,14,1,0,-6,6,-3,11,2,-1,-14,9,5,7,6,23,3
"7883",1,4,14,1,2,29,3,2,1,3306,-10,-8,-13,15,19,-9,-12,3,-9,-12,-4,-2,13,11,-16,-12,-7,2,23,3
"7884",1,4,15,1,3,29,3,3,1,2049,10,-3,-3,-7,16,5,0,-7,11,11,15,-6,6,-6,2,2,6,4,23,3
"7885",1,4,16,1,2,28,3,1,0,1308,-9,-19,-12,13,18,-12,-11,5,-4,-14,1,-7,3,4,-11,-8,-1,6,23,3
"7886",1,4,17,1,2,32,3,1,0,1605,-10,-8,-15,13,11,-12,-14,7,-11,-12,-10,-5,5,4,-1,-18,-10,-2,23,3
"7887",1,4,18,1,3,36,3,3,1,772,8,-1,-2,-9,16,5,4,-3,10,8,15,-1,-2,-4,1,1,10,1,23,3
"7888",1,4,19,1,3,32,3,1,0,1859,15,-5,-8,-8,15,4,1,-10,12,8,7,3,11,-19,-2,5,-2,0,23,3
"7889",1,4,20,1,2,31,3,2,1,1493,-6,-9,-12,13,14,-3,-14,3,-4,-14,-1,4,6,3,-13,-16,-3,6,23,3
"7890",1,4,21,1,3,30,3,2,0,1607,11,-3,-14,-1,13,7,6,-13,10,9,9,4,-6,-17,2,0,-1,13,23,3
"7891",1,4,22,1,1,28,3,1,1,2803,0,-7,11,-5,-1,15,7,12,3,-12,4,5,-6,0,1,1,6,-12,23,3
"7892",1,4,23,1,1,33,3,1,1,4048,3,-3,12,-1,-4,17,4,15,6,-15,4,-5,-2,-4,2,-6,7,-12,23,3
"7893",1,4,24,1,2,35,3,2,1,2491,-9,-10,-13,13,13,-8,-17,5,-5,-10,-8,1,10,1,-12,-10,-8,9,23,3
"7894",1,4,25,1,1,35,3,1,1,1124,3,-2,11,-4,2,22,1,17,13,-5,4,3,2,-8,1,6,6,-17,23,3
"7895",1,4,26,1,3,34,3,3,1,788,14,1,-11,-15,12,5,4,-1,9,5,16,8,6,-5,5,-9,7,6,23,3
"7896",1,4,27,1,2,33,3,1,0,2448,-11,-9,-13,18,12,-5,-12,-1,-4,-15,-5,1,3,9,-14,-14,-3,6,23,3
"7897",1,5,1,1,1,40,3,1,1,3675,5,7,10,-7,-2,13,2,16,2,-21,0,5,4,-3,2,-4,17,-22,23,3
"7898",1,5,2,1,2,43,3,1,0,8453,-11,-8,-13,15,14,-8,-11,5,-6,-8,3,-9,4,10,-9,-12,-1,4,23,3
"7899",1,5,3,1,2,42,3,2,1,2494,0,1,-9,12,16,-12,-9,2,-8,-11,0,4,4,14,-11,-12,-4,5,23,3
"7900",1,5,4,1,1,39,3,1,1,840,15,-12,13,-3,-9,15,0,19,5,-13,-1,8,-5,1,5,-6,4,-15,23,3
"7901",1,5,5,1,2,40,3,2,1,4083,-9,-8,-16,13,16,-9,-14,5,-3,-13,-10,1,3,9,-19,-1,-1,3,23,3
"7902",1,5,6,1,1,41,3,1,1,781,5,-11,10,-5,5,10,4,16,-2,-9,5,7,-2,-3,8,-4,8,-11,23,3
"7903",1,5,7,1,3,41,3,3,1,1865,10,-5,2,-15,14,5,7,-6,17,14,10,4,-2,-14,-3,-3,14,12,23,3
"7904",1,5,8,1,1,43,3,2,0,1996,2,1,14,6,2,13,5,16,0,-9,3,4,-7,-1,-3,-2,9,-12,23,3
"7905",1,5,9,1,3,37,3,3,1,712,9,-5,-12,-16,21,8,1,-4,8,8,15,5,12,-7,5,-1,8,5,23,3
"7906",1,5,10,1,1,38,3,1,1,825,15,-9,5,1,-1,15,5,13,3,-12,3,8,-10,0,4,-8,9,-17,23,3
"7907",1,5,11,1,3,42,3,3,1,645,10,-2,-12,-17,9,7,1,-8,17,13,10,5,4,-18,1,-4,15,-2,23,3
"7908",1,5,12,1,2,41,3,2,1,1050,-17,-6,-6,5,15,-12,-10,1,-2,-13,-14,-7,9,0,-11,-12,-9,14,23,3
"7909",1,5,13,1,3,45,3,3,1,669,11,-5,2,-16,24,8,2,-7,8,17,11,4,5,-15,-8,0,4,10,23,3
"7910",1,5,14,1,3,39,3,3,1,655,10,2,-8,-8,11,8,6,-4,2,11,17,5,0,-8,1,1,7,5,23,3
"7911",1,5,15,1,1,37,3,1,1,849,12,-11,5,2,-5,6,3,16,6,-12,1,3,-5,2,5,-4,5,-8,23,3
"7912",1,5,16,1,1,44,3,2,0,2236,4,-1,10,0,1,14,4,17,8,-11,-2,7,-4,0,3,-3,14,-7,23,3
"7913",1,5,17,1,2,37,3,2,1,2447,-13,-17,-16,12,8,0,-13,3,-2,-12,-4,1,6,5,-2,-20,-3,4,23,3
"7914",1,5,18,1,1,45,3,1,1,2922,11,1,12,-1,10,9,4,14,8,-10,0,4,-9,7,3,-4,-2,-16,23,3
"7915",1,5,19,1,3,43,3,3,1,1250,8,-2,-5,-6,16,13,2,-7,12,5,10,0,11,-15,-3,1,5,9,23,3
"7916",1,5,20,1,3,44,3,3,1,2908,7,-13,-3,-2,12,3,4,-16,5,1,6,-4,-4,-8,2,-1,8,7,23,3
"7917",1,5,21,1,3,38,3,2,0,2500,7,-10,-3,1,4,8,-9,2,7,6,11,3,3,-9,4,-2,17,9,23,3
"7918",1,5,22,1,2,39,3,2,1,1420,-8,-10,-12,13,15,-8,-16,5,-3,-13,-5,1,3,-5,-8,-13,2,9,23,3
"7919",1,5,23,1,2,45,3,1,0,1535,-11,-19,-15,16,20,-13,-15,5,-7,-8,-4,-1,1,9,-10,-10,2,7,23,3
"7920",1,5,24,1,1,42,3,1,1,1101,10,-5,6,-2,8,15,-3,24,-4,-12,-3,2,-10,-1,-3,-8,5,-13,23,3
"7921",1,5,25,1,2,44,3,2,1,2686,-6,-11,-17,18,20,-13,-4,6,-4,-14,2,-6,5,5,-10,-11,-5,9,23,3
"7922",1,5,26,1,3,40,3,3,1,606,15,4,-9,-14,6,7,-6,-4,8,9,8,3,2,-12,0,0,11,9,23,3
"7923",1,5,27,1,2,38,3,2,1,1715,-10,-3,-6,3,15,-10,-14,5,-3,-12,-5,1,2,5,-10,-10,7,1,23,3
"7924",1,6,1,1,1,47,3,1,1,715,12,-12,10,-2,5,5,8,19,10,-24,3,3,-7,-2,5,-9,14,-17,23,3
"7925",1,6,2,1,3,48,3,3,1,889,7,5,-2,-5,24,5,1,-5,14,2,17,2,2,-8,4,-1,7,11,23,3
"7926",1,6,3,1,3,53,3,3,1,979,4,2,-8,-10,17,9,-4,3,5,-2,1,8,-2,-6,-7,4,7,9,23,3
"7927",1,6,4,1,2,53,3,2,1,1706,-16,-18,-11,12,18,-15,-15,5,-14,-12,-9,8,3,6,-9,-10,-3,5,23,3
"7928",1,6,5,1,1,50,3,1,1,771,-4,-7,1,-9,-2,15,2,11,2,-23,3,4,-15,9,3,-4,7,-16,23,3
"7929",1,6,6,1,2,50,3,2,1,1968,-10,-8,-15,12,12,-10,-12,6,6,-12,2,8,1,12,-11,-16,1,1,23,3
"7930",1,6,7,1,3,49,3,3,1,638,9,-2,-8,-11,12,4,6,-4,16,10,14,-4,-5,-17,3,3,7,4,23,3
"7931",1,6,8,1,1,53,3,1,1,754,7,-3,18,6,3,19,1,13,3,-17,9,0,2,-6,-6,-5,8,-11,23,3
"7932",1,6,9,1,3,54,3,3,1,768,11,-9,-9,-15,16,4,-3,-7,12,6,5,-7,4,-4,4,-1,13,11,23,3
"7933",1,6,10,1,2,52,3,2,1,1534,-12,-15,-14,14,11,-13,-13,5,-3,-11,0,-7,2,6,-11,-9,-1,4,23,3
"7934",1,6,11,1,2,49,3,2,1,845,-10,-4,-23,21,24,-18,-9,5,-7,-12,-6,-1,6,4,-10,-12,-2,3,23,3
"7935",1,6,12,1,3,46,3,3,1,633,10,-5,-11,-3,17,8,-1,-1,12,6,11,3,0,-6,5,-2,7,6,23,3
"7936",1,6,13,1,2,48,3,2,1,2269,-6,-3,-23,7,16,-9,-11,7,-4,-14,-11,2,4,6,-15,-20,1,-5,23,3
"7937",1,6,14,1,3,52,3,3,1,655,15,-6,-12,-7,12,6,4,-7,14,16,18,-1,4,-16,9,11,6,5,23,3
"7938",1,6,15,1,2,46,3,2,1,2787,-9,-5,-13,12,18,-9,-10,8,-6,-14,-3,-7,5,9,-10,-11,-12,3,23,3
"7939",1,6,16,1,1,51,3,1,1,544,6,-1,11,-2,6,9,4,15,-2,-21,0,5,-3,-3,3,-3,17,-22,23,3
"7940",1,6,17,1,1,46,3,1,1,599,-1,2,5,-1,2,13,2,7,3,-15,6,9,4,-3,8,-11,8,-21,23,3
"7941",1,6,18,1,1,52,3,1,1,587,6,-4,1,-10,2,15,1,17,12,-12,9,0,-2,3,-1,-1,7,-12,23,3
"7942",1,6,19,1,3,50,3,3,1,960,3,0,-12,-3,23,8,-4,3,16,4,9,4,11,-8,-1,4,7,7,23,3
"7943",1,6,20,1,3,47,3,3,1,2680,11,-5,-11,-9,6,14,8,-11,13,8,11,5,-4,-18,-3,2,6,5,23,3
"7944",1,6,21,1,1,49,3,1,1,651,10,6,9,-2,-10,12,1,20,6,-15,0,3,-9,-11,3,-8,1,-23,23,3
"7945",1,6,22,1,1,48,3,3,0,3229,2,-6,19,-7,7,16,9,10,9,-10,6,4,-9,-1,5,-4,2,-17,23,3
"7946",1,6,23,1,3,51,3,3,1,857,8,-2,-1,-9,5,13,1,-5,16,6,14,7,-6,-19,2,2,5,3,23,3
"7947",1,6,24,1,1,54,3,1,1,997,5,-3,19,-5,-1,10,3,17,1,-12,2,7,-7,-1,6,-11,13,-14,23,3
"7948",1,6,25,1,2,47,3,2,1,1212,-10,-8,-13,13,15,-10,-16,1,0,-21,-4,1,1,-2,-17,-10,-7,9,23,3
"7949",1,6,26,1,2,54,3,2,1,5353,-7,-13,-4,17,17,-10,-13,4,1,-13,-14,-2,5,6,-11,-10,-2,1,23,3
"7950",1,6,27,1,2,51,3,2,1,1743,-8,-11,-13,13,16,-8,-12,1,-4,-14,-9,-5,1,10,-15,-14,6,8,23,3
"7951",1,7,1,1,2,56,3,2,1,1270,-17,-17,-13,12,19,-11,-22,7,-1,-11,1,0,11,5,-9,-6,1,14,23,3
"7952",1,7,2,1,3,55,3,3,1,897,11,-5,-6,-13,15,6,-3,-6,4,2,6,-7,-5,-19,3,0,16,10,23,3
"7953",1,7,3,1,3,56,3,3,1,650,17,1,-14,-13,19,6,0,-4,9,4,18,-4,12,-10,2,3,8,7,23,3
"7954",1,7,4,1,1,56,3,2,0,1614,8,-12,9,-1,-1,12,5,9,2,-5,12,4,-3,-2,7,-7,13,-4,23,3
"7955",1,7,5,1,2,60,3,2,1,955,-16,-19,-16,17,12,-1,-10,0,-3,-11,-3,-5,3,4,-14,-8,-7,4,23,3
"7956",1,7,6,1,2,61,3,2,1,706,-7,-4,-12,8,18,-8,-15,5,3,-15,-6,1,6,-2,-6,-12,-3,5,23,3
"7957",1,7,7,1,2,63,3,2,1,1172,-8,-10,-16,11,22,0,-13,6,-5,-13,1,2,5,4,-11,-2,-6,1,23,3
"7958",1,7,8,1,3,59,3,3,1,2707,19,-12,-8,-4,10,10,-4,-1,19,2,4,9,1,-15,3,-2,7,4,23,3
"7959",1,7,9,1,2,62,3,2,1,1940,-10,-12,-9,15,13,-6,-17,2,-8,-6,-4,0,5,4,-9,-9,-3,6,23,3
"7960",1,7,10,1,3,58,3,3,1,1283,9,-14,-10,-15,13,3,-3,-13,19,12,5,8,3,-5,6,-9,12,11,23,3
"7961",1,7,11,1,1,61,3,1,1,1020,4,-4,11,-5,-2,10,-3,5,-3,-7,1,0,4,8,-3,-1,8,-14,23,3
"7962",1,7,12,1,3,63,3,3,1,1279,14,-4,-3,-8,13,7,11,-8,16,2,11,2,4,-11,3,10,12,12,23,3
"7963",1,7,13,1,1,55,3,1,1,714,4,-4,8,-8,-4,13,6,14,15,-19,6,5,1,4,-1,-6,-2,-22,23,3
"7964",1,7,14,1,2,58,3,2,1,1402,-9,-10,-17,8,17,-11,-4,8,-5,-10,-6,0,9,8,-2,-9,-6,7,23,3
"7965",1,7,15,1,3,61,3,3,1,606,8,-4,4,-17,14,-1,1,-8,20,17,18,11,11,-18,2,-3,4,3,23,3
"7966",1,7,16,1,2,59,3,1,0,578,1,0,-13,13,16,-9,-23,10,-3,-15,-7,4,-3,0,-5,-7,-3,5,23,3
"7967",1,7,17,1,2,57,3,2,1,2024,-14,0,-13,12,10,-15,-15,5,-4,-14,-5,1,10,-5,-11,-12,-7,-2,23,3
"7968",1,7,18,1,3,57,3,3,1,821,19,1,-8,-8,11,8,9,-1,5,10,9,4,1,-8,-8,3,8,8,23,3
"7969",1,7,19,1,1,57,3,1,1,1938,4,-1,7,-2,-3,7,2,15,-3,-16,-1,4,-13,-11,4,-5,2,-17,23,3
"7970",1,7,20,1,3,62,3,3,1,770,10,-5,-12,-4,13,5,-3,-15,11,8,14,-4,1,-12,7,8,8,5,23,3
"7971",1,7,21,1,1,60,3,3,0,847,4,2,18,2,1,14,3,16,-4,-21,4,5,-5,-4,12,-6,3,-14,23,3
"7972",1,7,22,1,1,62,3,1,1,939,-2,-10,9,-4,1,6,5,20,10,-19,2,2,-5,0,0,0,6,-12,23,3
"7973",1,7,23,1,1,58,3,2,0,1825,3,-2,11,-2,1,13,13,16,6,-7,0,2,-10,-2,-4,-11,7,-17,23,3
"7974",1,7,24,1,2,55,3,2,1,997,-7,-12,-17,13,15,-9,-13,5,3,-10,-12,7,6,10,-11,-10,-1,11,23,3
"7975",1,7,25,1,3,60,3,1,0,1402,11,-2,-1,-9,10,8,8,-11,20,8,11,4,-6,-8,0,-2,6,12,23,3
"7976",1,7,26,1,1,63,3,1,1,703,6,-8,14,6,-3,10,2,9,7,-10,1,4,3,-2,6,0,7,-15,23,3
"7977",1,7,27,1,1,59,3,1,1,847,6,-2,9,-2,1,16,4,15,9,-18,1,3,-15,-5,4,-5,5,-21,23,3
"7978",1,8,1,1,1,67,3,1,1,827,-3,-3,6,2,8,18,3,12,3,-14,10,-2,-3,1,5,-4,11,-19,23,3
"7979",1,8,2,1,1,68,3,1,1,1496,0,-2,10,-4,-1,12,-5,6,2,-16,0,7,-8,-2,7,-9,8,-13,23,3
"7980",1,8,3,1,3,64,3,3,1,1529,15,-1,-4,-11,12,2,-9,-13,7,10,10,6,7,-10,1,-9,6,8,23,3
"7981",1,8,4,1,3,66,3,3,1,825,5,0,-6,-4,14,12,-1,-5,14,4,9,3,-1,-12,2,0,3,2,23,3
"7982",1,8,5,1,2,67,3,2,1,2100,-8,-12,-16,14,18,-10,-13,1,-3,-15,-5,1,12,3,-5,-5,-1,3,23,3
"7983",1,8,6,1,3,68,3,3,1,1486,10,-2,-4,-6,14,5,8,2,15,7,19,-7,3,-9,1,6,7,-3,23,3
"7984",1,8,7,1,3,70,3,3,1,1185,7,-7,-7,-12,10,4,2,-4,10,12,19,13,-8,-2,-1,4,13,9,23,3
"7985",1,8,8,1,2,72,3,2,1,828,1,-16,-12,7,16,-11,-13,4,-5,-13,-6,-4,3,6,-10,-11,-4,0,23,3
"7986",1,8,9,1,1,71,3,2,0,2216,-4,4,9,-2,2,4,7,10,5,-12,6,3,4,-8,4,-3,16,-10,23,3
"7987",1,8,10,1,3,71,3,3,1,1180,19,2,-5,-8,13,4,-9,-5,11,8,9,-1,2,-10,0,7,7,7,23,3
"7988",1,8,11,1,1,70,3,1,1,778,13,-7,10,-2,8,22,4,14,6,-13,4,2,-2,-3,3,-4,13,-4,23,3
"7989",1,8,12,1,1,66,3,1,1,715,10,7,8,-6,0,13,0,6,12,-5,-2,-4,-7,0,4,-3,8,-22,23,3
"7990",1,8,13,1,2,70,3,2,1,1740,0,-7,-18,4,14,-7,-14,2,-5,-15,-3,-3,-2,4,-12,-10,-12,12,23,3
"7991",1,8,14,1,1,69,3,1,1,628,7,-1,11,-3,-1,14,4,16,3,-14,1,7,-8,2,12,0,12,-11,23,3
"7992",1,8,15,1,3,67,3,1,0,953,11,-5,5,-11,15,5,2,-6,6,11,11,3,-7,-10,1,2,6,14,23,3
"7993",1,8,16,1,1,72,3,1,1,560,9,-3,12,-5,-2,10,3,16,9,-11,-2,3,-11,0,2,-4,-2,-20,23,3
"7994",1,8,17,1,2,71,3,2,1,824,-9,-8,-13,20,14,-8,-10,0,-7,-15,-5,-1,4,0,-14,-8,-3,6,23,3
"7995",1,8,18,1,2,68,3,2,1,1301,-18,-14,-14,12,19,-14,-14,3,-9,-8,-4,-1,3,4,-6,-8,7,-5,23,3
"7996",1,8,19,1,2,65,3,2,1,1950,-13,-12,-16,13,14,-18,-6,-6,1,-9,-9,2,8,4,-10,-9,-3,2,23,3
"7997",1,8,20,1,3,65,3,3,1,654,15,-5,-6,-16,13,3,-6,-7,11,8,8,5,1,-9,9,-5,5,1,23,3
"7998",1,8,21,1,2,66,3,2,1,1569,-10,-11,-14,15,19,-15,-13,13,-6,-17,-5,4,5,4,-17,-11,8,6,23,3
"7999",1,8,22,1,1,65,3,3,0,1313,-5,-10,20,-6,0,15,2,16,12,-6,7,1,-7,0,6,-6,1,-7,23,3
"8000",1,8,23,1,3,72,3,3,1,986,15,-6,-6,-7,24,10,11,2,14,12,10,13,2,-8,10,-7,8,4,23,3
"8001",1,8,24,1,2,69,3,2,1,2224,-8,-10,-13,11,15,-12,-9,6,-5,-18,-7,2,2,4,-4,-13,-3,6,23,3
"8002",1,8,25,1,1,64,3,1,1,773,5,-1,15,0,2,18,7,12,13,-21,7,-2,-6,1,4,-5,10,-4,23,3
"8003",1,8,26,1,2,64,3,2,1,1124,-10,-8,-15,14,16,-5,-15,4,0,-8,-7,5,9,2,-4,-19,-2,4,23,3
"8004",1,8,27,1,3,69,3,3,1,773,10,-2,-5,-5,6,-2,4,-12,18,17,8,4,4,-5,-6,7,12,11,23,3
"8005",1,9,1,1,1,74,3,1,1,836,7,-11,1,-8,-4,19,-1,14,4,-15,6,10,-8,-11,9,1,-3,-6,23,3
"8006",1,9,2,1,3,78,3,1,0,6255,9,-5,-14,-13,16,5,6,-9,5,16,15,0,-8,-15,5,-2,4,5,23,3
"8007",1,9,3,1,3,74,3,3,1,1155,11,-5,-1,-4,6,8,2,-5,8,11,9,5,0,-13,11,4,12,7,23,3
"8008",1,9,4,1,2,81,3,2,1,2338,-10,-9,-12,16,15,-11,-12,6,0,-13,-15,-4,5,9,-13,-20,-1,4,23,3
"8009",1,9,5,1,1,79,3,1,1,770,11,-12,9,-4,-3,11,-4,20,7,-14,6,8,-13,-7,5,-4,10,-22,23,3
"8010",1,9,6,1,3,76,3,3,1,1215,9,-3,-10,-17,9,-6,2,-2,15,11,11,3,3,-4,-8,-2,3,12,23,3
"8011",1,9,7,1,2,78,3,2,1,1885,-9,-8,-14,14,16,-15,-10,7,-7,-5,-10,1,5,4,-21,-14,-4,0,23,3
"8012",1,9,8,1,2,75,3,2,1,2336,-19,-13,-14,9,9,-5,-5,4,-3,-12,-6,6,4,4,-18,-11,-10,15,23,3
"8013",1,9,9,1,1,73,3,1,1,1456,-1,-3,13,-2,2,14,7,5,-5,-15,6,1,-3,-5,7,-8,9,-13,23,3
"8014",1,9,10,1,1,78,3,1,1,2915,7,-4,17,-5,0,12,6,16,15,-24,-3,5,-7,-2,7,-9,14,-4,23,3
"8015",1,9,11,1,2,77,3,2,1,1483,-9,-10,-15,11,14,-9,-13,3,-9,-14,-8,-2,14,9,-15,-8,3,-2,23,3
"8016",1,9,12,1,3,81,3,3,1,988,12,1,0,1,19,4,10,-8,8,10,16,4,1,-10,4,-9,8,7,23,3
"8017",1,9,13,1,3,75,3,1,0,2386,7,-9,-6,-14,20,0,10,-14,16,6,12,7,7,-15,-8,2,3,5,23,3
"8018",1,9,14,1,3,73,3,1,0,2127,8,-2,6,-6,17,4,0,-15,1,7,5,6,-1,-7,6,-9,7,1,23,3
"8019",1,9,15,1,2,80,3,2,1,1655,-11,-11,-9,7,15,-9,-12,9,-3,-15,-5,8,3,9,-19,-20,-2,4,23,3
"8020",1,9,16,1,1,81,3,1,1,931,7,-7,9,-5,3,17,5,16,2,-9,0,-7,-4,-2,3,-3,8,-12,23,3
"8021",1,9,17,1,2,74,3,2,1,1163,-4,-7,-16,11,15,-10,-16,5,-7,-15,-15,-5,5,5,-10,-10,-4,2,23,3
"8022",1,9,18,1,1,75,3,1,1,761,5,7,10,-7,-1,15,4,14,7,-13,3,5,-7,-4,9,-5,7,-17,23,3
"8023",1,9,19,1,1,80,3,1,1,2857,14,0,10,-2,-4,20,5,16,-3,-9,6,12,-11,1,5,-3,9,-15,23,3
"8024",1,9,20,1,2,73,3,2,1,7717,1,-17,-13,14,22,-15,-16,6,-5,-15,-11,9,1,8,-10,-11,-1,6,23,3
"8025",1,9,21,1,2,79,3,2,1,1086,-8,-9,-15,6,12,-16,-6,3,-5,-12,-3,1,6,8,-12,-11,-2,6,23,3
"8026",1,9,22,1,3,79,3,3,1,1391,9,-1,5,-4,12,-1,-1,-5,11,6,1,7,0,-7,7,3,9,7,23,3
"8027",1,9,23,1,1,76,3,1,1,1045,5,-3,9,-3,-8,9,6,21,9,-18,6,-1,-10,7,7,3,6,-6,23,3
"8028",1,9,24,1,1,77,3,1,1,809,13,-12,14,-8,-1,18,4,12,6,-15,1,2,-4,4,0,-13,5,-8,23,3
"8029",1,9,25,1,2,76,3,2,1,5239,-10,-9,-18,9,19,-6,-16,4,-2,-7,4,3,4,6,-1,-20,-2,3,23,3
"8030",1,9,26,1,3,77,3,3,1,1075,15,0,6,-1,16,5,6,-4,11,9,13,4,-8,-14,8,10,9,4,23,3
"8031",1,9,27,1,3,80,3,3,1,1462,15,-3,-3,-2,14,3,-1,-9,16,7,9,3,-2,-13,4,6,10,5,23,3
"8032",1,10,1,1,1,84,3,1,1,1017,6,-2,10,-4,0,13,5,24,5,-13,1,4,-8,6,0,-2,8,-8,23,3
"8033",1,10,2,1,3,84,3,3,1,2062,16,-9,3,-15,20,9,-8,-3,8,10,11,4,2,-10,-8,6,10,11,23,3
"8034",1,10,3,1,2,89,3,2,1,987,-9,-8,-14,11,15,-10,-7,10,-14,-3,-5,1,2,7,-12,-11,-2,12,23,3
"8035",1,10,4,1,3,88,3,3,1,1599,8,-4,-1,3,18,8,-1,-4,3,0,13,1,3,-8,1,2,17,-4,23,3
"8036",1,10,5,1,3,89,3,3,1,668,8,-6,6,-8,15,5,-5,2,10,8,9,3,-4,-11,11,0,13,9,23,3
"8037",1,10,6,1,3,90,3,1,0,2319,15,-5,-1,-2,11,-5,2,-3,8,4,9,2,3,-5,-1,2,5,14,23,3
"8038",1,10,7,1,1,83,3,1,1,990,5,0,9,-3,-1,15,1,11,10,-16,6,4,-5,-1,3,-5,14,-15,23,3
"8039",1,10,8,1,3,87,3,3,1,1108,10,-8,-8,-11,15,3,0,-8,5,16,15,0,3,-10,2,3,9,5,23,3
"8040",1,10,9,1,1,85,3,1,1,3461,13,-10,10,-5,5,7,11,14,5,-15,-4,9,-10,3,3,-3,-2,-5,23,3
"8041",1,10,10,1,1,86,3,1,1,793,7,7,11,-2,8,11,3,16,-5,-14,8,-6,-7,2,7,-8,6,-18,23,3
"8042",1,10,11,1,3,82,3,3,1,1207,6,6,-5,-3,15,2,-1,0,11,11,15,7,9,-14,4,1,8,7,23,3
"8043",1,10,12,1,1,82,3,1,1,2660,5,-3,3,-9,-1,14,1,17,7,-14,2,2,-8,0,4,-5,6,-11,23,3
"8044",1,10,13,1,1,88,3,1,1,2152,5,0,10,-2,-6,22,-2,23,-3,-8,1,3,-5,-2,4,-3,12,-10,23,3
"8045",1,10,14,1,2,90,3,2,1,1199,-10,-9,-16,10,17,-15,-13,4,-6,-12,-3,0,6,6,-21,-5,3,4,23,3
"8046",1,10,15,1,2,87,3,2,1,1068,-11,-7,-20,9,17,-16,-15,-1,4,-7,-4,-1,10,5,-17,-16,-7,5,23,3
"8047",1,10,16,1,1,87,3,1,1,703,4,-1,10,0,1,8,5,9,15,-20,0,1,-9,1,-3,-8,12,-23,23,3
"8048",1,10,17,1,2,83,3,2,1,991,0,0,-4,9,15,-10,-16,6,-14,-10,-6,-3,-1,9,-7,-7,-3,6,23,3
"8049",1,10,18,1,2,86,3,2,1,854,-7,-14,-21,11,12,-13,-22,13,-3,-13,-4,1,7,10,-16,-9,5,-3,23,3
"8050",1,10,19,1,2,82,3,2,1,1938,-2,-1,-16,12,10,-11,-15,4,-10,-21,-6,2,6,1,-11,-12,-3,7,23,3
"8051",1,10,20,1,3,83,3,3,1,1283,19,-7,-4,-6,24,0,3,-5,10,8,7,0,3,-2,-2,-4,9,6,23,3
"8052",1,10,21,1,1,89,3,1,1,925,4,-3,11,-4,-2,15,-2,18,-3,-14,-4,-7,-10,-1,9,-8,4,-18,23,3
"8053",1,10,22,1,2,84,3,2,1,2179,-10,-12,-18,15,7,-12,-5,-6,-4,-12,-15,5,12,8,-12,-11,-4,9,23,3
"8054",1,10,23,1,1,90,3,1,1,1514,3,0,6,1,6,22,-6,6,0,-16,-2,7,-5,0,2,-7,9,-10,23,3
"8055",1,10,24,1,2,85,3,2,1,3164,-3,-18,-16,11,19,-15,-4,-5,-3,-9,-5,-1,10,2,-8,-15,-1,-3,23,3
"8056",1,10,25,1,3,86,3,1,0,634,11,-5,-8,-12,11,13,-6,-6,6,3,12,8,7,-16,-3,0,9,5,23,3
